url,tipo,objetivo,preco,area_util,area_total,Quartos,Banheiros,Suites,Garagens,Cidade,Bairro,Piscina,Copa,Cozinha,Sala de estar,Sala de jantar,Sala de visitas
https://www.imobiliariatradicao.com.br/Imovel/9507,Casa,Venda,380000.0,150.0,250.0,3.0,1.0,,2.0,Araras,Pedras Preciosas,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9529,Casa,Venda,900000.0,280.0,584.0,3.0,1.0,2.0,2.0,Araras,Piratininga,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9530,Apartamento,Venda,280000.0,50.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9501,Casa,Venda,870000.0,295.0,250.0,3.0,1.0,1.0,2.0,Araras,Jardim da Colina,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9515,Casa,Venda,850000.0,268.0,427.3,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9514,Casa,Venda,2500000.0,717.9,1550.0,,,,,Araras,Piratininga,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9489,Casa,Venda,200000.0,97.0,125.0,2.0,1.0,,2.0,Araras,Alto da Colina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9481,Casa,Venda,300000.0,259.0,350.0,3.0,2.0,,1.0,Araras,Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9439,Casa,Venda,1180000.0,175.0,347.0,3.0,1.0,1.0,2.0,Araras,Samantha III,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9444,Casa,Venda,140000.0,100.0,180.0,2.0,1.0,,2.0,Araras,Parque Tiradentes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9448,Casa,Venda,3100000.0,600.0,2300.0,3.0,2.0,2.0,3.0,Araras,Portal das Laranjeiras,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9474,Apartamento,Venda,2000000.0,265.0,,4.0,,4.0,,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9483,Casa,Venda,500000.0,218.0,276.14,,,,,Araras,Buzolin,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9480,Casa,Venda,690000.0,204.42,250.0,3.0,1.0,1.0,2.0,Araras,Jardim da Colina,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9409,Casa,Venda,180000.0,131.0,182.62,2.0,1.0,,1.0,Araras,Parque Tiradentes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9424,Casa,Venda,470000.0,70.0,135.0,2.0,2.0,1.0,1.0,Praia Grande,Vila Assunção,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9416,Casa,Venda,250000.0,126.2,296.26,3.0,1.0,1.0,1.0,Araras,Costa Verde,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9420,Casa,Venda,500000.0,170.0,250.0,3.0,1.0,1.0,1.0,Araras,Universitário,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9417,Apartamento,Venda,230000.0,60.0,,2.0,1.0,1.0,1.0,Araras,Oito de Abril,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9398,Apartamento,Venda,300000.0,54.0,,2.0,1.0,1.0,1.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9427,Casa,Venda,495000.0,138.63,181.59,2.0,1.0,,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9410,Casa,Venda,400000.0,250.0,250.0,2.0,1.0,1.0,2.0,Araras,Dom Pedro,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9397,Casa,Venda,450000.0,143.69,300.0,3.0,1.0,1.0,2.0,Araras,Santa Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9363,Casa,Venda,530000.0,195.0,318.0,3.0,2.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9322,Casa,Venda,1100000.0,231.81,383.8,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9387,Apartamento,Venda,620000.0,120.0,,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9344,Casa,Venda,520000.0,145.58,261.5,2.0,1.0,,4.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9332,Apartamento,Venda,190000.0,54.0,,2.0,1.0,,1.0,Araras,Itapuã,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9358,Casa,Venda,450000.0,234.7,294.8,3.0,2.0,,2.0,Araras,Santa Cândida,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9372,Casa,Venda,2200000.0,529.77,1000.0,4.0,2.0,2.0,3.0,Araras,Piratininga,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9247,Apartamento,Venda,220000.0,60.0,,2.0,1.0,1.0,1.0,Araras,08 de Abril,Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9309,Casa,Venda,470000.0,212.05,300.0,2.0,1.0,1.0,3.0,Araras,Jardim das Palmeiras,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9258,Apartamento,Venda,175000.0,42.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9256,Casa,Venda,700000.0,237.0,357.0,2.0,1.0,,2.0,Araras,Alto das Araras,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9296,Casa,Venda,600000.0,204.0,318.0,3.0,2.0,1.0,3.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9242,Apartamento,Venda,150000.0,40.0,,2.0,1.0,,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9286,Apartamento,Venda,1400000.0,180.0,,3.0,1.0,1.0,2.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9303,Casa,Venda,520000.0,155.3,255.9,,,,,Araras,São Nicolau,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9203,Apartamento,Venda,140000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9197,Casa,Venda,400000.0,168.0,350.0,3.0,1.0,,2.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9227,Casa,Venda,750000.0,215.39,360.0,3.0,1.0,1.0,2.0,Araras,Santa Cândida,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9211,Casa,Venda,280000.0,139.46,250.0,2.0,1.0,1.0,2.0,Araras,Campos Verdes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9214,Casa,Venda,580000.0,95.0,250.0,1.0,2.0,,2.0,Araras,Araras I,Sim,Não,Não,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9207,Apartamento,Venda,250000.0,61.21,,2.0,1.0,,1.0,Araras,Alto da Colina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9235,Apartamento,Venda,140000.0,42.0,,2.0,1.0,,1.0,Araras,Parque Industrial,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9221,Casa,Venda,600000.0,192.7,250.0,3.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9138,Casa,Venda,550000.0,234.71,346.2,4.0,1.0,3.0,2.0,Araras,08 de Abril,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9168,Apartamento,Venda,230000.0,65.0,,2.0,1.0,1.0,1.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9143,Casa,Venda,700000.0,167.01,250.9,3.0,2.0,1.0,4.0,Araras,Jardim das Flores,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9181,Apartamento,Venda,180000.0,41.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9163,Casa,Venda,350000.0,112.36,133.0,3.0,2.0,,1.0,Araras,Nova Araras,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9187,Casa,Venda,2000000.0,260.0,434.0,,1.0,3.0,2.0,Araras,Lagoa,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9145,Casa,Venda,510000.0,195.1,280.0,3.0,1.0,1.0,2.0,Araras,Dom Bosco,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9169,Casa,Venda,400000.0,188.3,287.27,3.0,2.0,1.0,4.0,Araras,Jardim das Nações I,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9127,Casa,Venda,350000.0,65.8,243.1,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9103,Casa,Venda,280000.0,100.0,125.0,2.0,1.0,1.0,,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9093,Casa,Venda,500000.0,175.77,250.0,2.0,1.0,,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9100,Casa,Venda,300000.0,201.36,125.0,3.0,2.0,,3.0,Araras,Parque das Árvores,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9125,Casa,Venda,310000.0,163.0,202.0,3.0,2.0,,3.0,Araras,Bela Vista,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9135,Casa,Venda,650000.0,402.28,330.0,4.0,1.0,1.0,2.0,Araras,Fátima,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9114,Casa,Venda,450000.0,130.0,250.0,3.0,1.0,1.0,2.0,Araras,Dom Bosco,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9092,Apartamento,Venda,1050000.0,260.0,,4.0,2.0,1.0,4.0,Araras,Centro,Sim,Sim,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9024,Casa,Venda,265000.0,133.0,197.45,3.0,1.0,1.0,2.0,Araras,Fátima,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9045,Casa,Venda,969000.0,220.25,333.62,3.0,2.0,1.0,2.0,Araras,Santa Elisa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9082,Apartamento,Venda,240000.0,60.0,,2.0,1.0,,1.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9067,Apartamento,Venda,169000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9036,Casa,Venda,300000.0,138.2,150.0,3.0,1.0,,1.0,Araras,Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9058,Casa,Venda,360000.0,319.72,250.0,3.0,2.0,1.0,3.0,Araras,Nova Olinda,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9034,Casa,Venda,345000.0,152.29,300.0,3.0,1.0,,2.0,Araras,São João,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9019,Casa,Venda,200000.0,158.44,250.0,3.0,1.0,,2.0,Araras,Vila Europa,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9009,Apartamento,Venda,200000.0,42.0,,2.0,1.0,,2.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8983,Apartamento,Venda,650000.0,100.0,,3.0,1.0,1.0,1.0,Santos,José Menino,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8991,Casa,Venda,500000.0,230.64,480.0,3.0,1.0,,2.0,Araras,Fátima,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8993,Casa,Venda,300000.0,150.0,250.0,2.0,1.0,,2.0,Araras,Alvorada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9001,Casa,Venda,255000.0,96.85,200.0,3.0,1.0,,2.0,Araras,Villa Lobos,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9017,Casa,Venda,600000.0,212.59,282.62,3.0,1.0,,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8981,Casa,Venda,630000.0,220.0,330.0,3.0,1.0,1.0,2.0,Araras,Santa Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8982,Apartamento,Venda,270000.0,54.0,,1.0,1.0,,1.0,Santos,Jose Menino,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8980,Casa,Venda,295000.0,132.98,232.2,3.0,1.0,,2.0,Araras,Santa Rosa,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8913,Casa,Venda,190000.0,136.0,280.0,2.0,1.0,,2.0,Araras,São João,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8951,Casa,Venda,400000.0,150.0,250.0,3.0,2.0,,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8917,Apartamento,Venda,160000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8979,Apartamento,Venda,330000.0,50.0,,2.0,1.0,1.0,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8957,Casa,Venda,580000.0,170.0,280.0,3.0,2.0,,4.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8918,Apartamento,Venda,160000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8911,Casa,Venda,2300000.0,330.0,360.0,,2.0,3.0,2.0,Araras,Chácara Araruna,Sim,Não,Não,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8875,Casa,Venda,285000.0,98.0,125.0,2.0,1.0,1.0,2.0,Araras,Alvorada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8868,Apartamento,Venda,360000.0,60.0,,2.0,1.0,,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8820,Casa,Venda,530000.0,210.0,267.84,4.0,2.0,3.0,2.0,Araras,Santa Elisa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8860,Casa,Venda,745000.0,206.1,330.0,3.0,1.0,1.0,2.0,Araras,Fátima,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8897,Apartamento,Venda,700000.0,200.0,,3.0,1.0,1.0,2.0,Guaruja,Pitangueiras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8877,Apartamento,Venda,330000.0,65.0,,2.0,1.0,1.0,1.0,Araras,Belvedere,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8851,Casa,Venda,800000.0,301.5,451.2,3.0,2.0,,2.0,Araras,Centro,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8907,Apartamento,Venda,145000.0,,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8719,Casa,Venda,1500000.0,227.64,360.0,,2.0,3.0,2.0,Araras,Lagoa,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8754,Casa,Venda,1100000.0,360.0,467.91,2.0,2.0,1.0,2.0,Araras,Nova Europa,Não,Não,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8739,Casa,Venda,270000.0,156.6,250.0,2.0,1.0,1.0,1.0,Araras,Luiza Maria,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8738,Casa,Venda,200000.0,173.13,250.0,,1.0,1.0,4.0,Araras,Morumbi,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8735,Casa,Venda,260000.0,166.17,192.4,4.0,2.0,,1.0,Araras,Bom Jesus,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8747,Apartamento,Venda,189000.0,50.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8786,Apartamento,Venda,175000.0,55.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8742,Casa,Venda,180000.0,60.0,250.0,1.0,,,,Araras,Morumbi,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8682,Apartamento,Venda,220000.0,70.0,,2.0,1.0,,1.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8709,Casa,Venda,250000.0,122.8,330.0,3.0,2.0,,2.0,Araras,Parque Industrial,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8652,Casa,Venda,690000.0,270.9,357.0,3.0,2.0,1.0,2.0,Araras,Cândida,Não,Sim,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8697,Apartamento,Venda,165000.0,44.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8680,Casa,Venda,160000.0,80.0,160.0,1.0,2.0,,1.0,Araras,Dom Pedro,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8653,Casa,Venda,1250000.0,225.9,640.0,3.0,2.0,1.0,2.0,Araras,Belvedere,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8718,Casa,Venda,1500000.0,413.36,845.35,3.0,2.0,1.0,2.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8681,Casa,Venda,700000.0,185.66,360.0,3.0,1.0,,2.0,Araras,José Ometto III,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8592,Casa,Venda,680000.0,352.46,450.0,4.0,2.0,1.0,4.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8618,Casa,Venda,180000.0,76.4,200.0,3.0,1.0,,1.0,Araras,José Ometto II,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8597,Casa,Venda,460000.0,110.0,275.0,2.0,1.0,,1.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8587,Casa,Venda,320000.0,120.0,260.0,1.0,2.0,,4.0,Araras,Mirian,Sim,Não,Não,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8638,Casa,Venda,320000.0,134.48,150.59,2.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8614,Apartamento,Venda,205000.0,58.0,,2.0,1.0,,1.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8639,Casa,Venda,320000.0,124.12,137.67,2.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8615,Apartamento,Venda,499000.0,56.0,,2.0,1.0,1.0,1.0,Sao Paulo,Sacomã,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8573,Casa,Venda,350000.0,101.26,250.0,3.0,2.0,,2.0,Araras,Parque das Árvores,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8580,Casa,Venda,230000.0,84.22,125.0,2.0,1.0,,2.0,Araras,Cambui,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8543,Apartamento,Venda,220000.0,55.0,,2.0,1.0,,1.0,Araras,Boa Esperança,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8554,Casa,Venda,350000.0,160.0,250.0,3.0,2.0,1.0,1.0,Araras,Jardim São Nicolau,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8533,Casa,Venda,275000.0,150.0,540.0,2.0,1.0,,2.0,Araras,Belvedere,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8538,Casa,Venda,500000.0,175.39,299.0,3.0,2.0,,2.0,Araras,Centro,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8521,Apartamento,Venda,1200000.0,221.22,,3.0,2.0,1.0,2.0,Araras,Centro,Não,Sim,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8585,Apartamento,Venda,160000.0,47.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8507,Apartamento,Venda,,180.0,,3.0,2.0,2.0,2.0,Sao Paulo,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8500,Casa,Venda,2800000.0,520.0,1200.0,,2.0,3.0,2.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8513,Casa,Venda,400000.0,150.0,250.0,3.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8494,Apartamento,Venda,180000.0,52.0,,2.0,1.0,,2.0,Araras,Celina,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/8454,Apartamento,Venda,1000000.0,100.0,,3.0,1.0,1.0,2.0,Guaruja,Pitangueiras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8455,Casa,Venda,290000.0,76.0,210.0,3.0,1.0,,2.0,Araras,Monte Verde,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8482,Casa,Venda,795000.0,237.2,350.0,3.0,2.0,1.0,2.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8487,Apartamento,Venda,700000.0,261.0,,3.0,2.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8396,Apartamento,Venda,700000.0,120.0,,3.0,2.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8427,Casa,Venda,900000.0,290.53,346.2,3.0,2.0,2.0,2.0,Araras,8 de Abril,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8442,Casa,Venda,900000.0,270.0,875.0,4.0,2.0,2.0,2.0,Araras,Piratininga,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8360,Casa,Venda,800000.0,192.3,253.0,3.0,1.0,1.0,4.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8453,Apartamento,Venda,600000.0,70.0,,2.0,1.0,,1.0,Guaruja,Pitangueiras,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/8336,Casa,Venda,470000.0,158.19,255.8,3.0,1.0,1.0,2.0,Araras,Centro,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8413,Casa,Venda,350000.0,230.0,300.0,3.0,2.0,1.0,2.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8320,Casa,Venda,800000.0,298.3,371.6,,1.0,3.0,3.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8283,Apartamento,Venda,450000.0,,,3.0,1.0,1.0,2.0,Sao Bernardo do Campo,Assunção,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8310,Apartamento,Venda,750000.0,264.2,,4.0,2.0,2.0,2.0,Guaruja,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8302,Casa,Venda,330000.0,198.8,277.8,3.0,1.0,,1.0,Araras,Centro,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8242,Apartamento,Venda,420000.0,70.0,,2.0,1.0,1.0,1.0,Araras,Manhattan,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8301,Casa,Venda,2500000.0,438.0,1345.0,4.0,3.0,2.0,4.0,Conchal,Santo Antonio,Sim,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8259,Casa,Venda,690000.0,184.0,401.0,3.0,1.0,1.0,2.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8322,Casa,Venda,670000.0,201.19,270.0,3.0,2.0,1.0,2.0,Araras,Belvedere,Não,Não,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8176,Casa,Venda,175000.0,101.56,125.05,2.0,2.0,,2.0,Araras,São Pedro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8195,Casa,Venda,200000.0,36.0,250.0,1.0,1.0,,2.0,Araras,Santa Rosa,Não,Não,Sim,Não,Não,Sim
